ensembl_id,gene_symbol,loeuf,pli
ENSG00000112514,CUTA,1.358,1.1361e-08
ENSG00000119929,CUTC,1.218,1.249e-05
ENSG00000257923,CUX1,0.277,1.0
ENSG00000111249,CUX2,0.383,1.0
ENSG00000138161,CUZD1,1.066,1.143e-13
ENSG00000150316,CWC15,0.658,0.7572
ENSG00000163510,CWC22,0.875,1.9441e-07
ENSG00000273559,CWC25,0.796,7.5721e-05
ENSG00000153015,CWC27,1.181,4.1569e-06
ENSG00000095485,CWF19L1,1.204,6.1789e-14
ENSG00000152404,CWF19L2,1.035,3.5061e-11
ENSG00000109182,CWH43,1.313,8.649e-23
ENSG00000006210,CX3CL1,0.577,0.91048
ENSG00000168329,CX3CR1,1.381,0.53222
ENSG00000154639,CXADR,0.751,0.0041939
ENSG00000163739,CXCL1,1.205,0.0046988
ENSG00000169245,CXCL10,0.997,0.10077
ENSG00000169248,CXCL11,1.016,0.091185
ENSG00000107562,CXCL12,1.067,0.19751
ENSG00000156234,CXCL13,0.777,0.74414
ENSG00000145824,CXCL14,0.987,0.020967
ENSG00000161921,CXCL16,1.035,0.00062382
ENSG00000189377,CXCL17,1.026,0.14388
ENSG00000081041,CXCL2,1.598,5.463e-05
ENSG00000163734,CXCL3,1.383,0.00085821
ENSG00000163735,CXCL5,1.465,0.00057441
ENSG00000124875,CXCL6,1.923,9.59e-09
ENSG00000169429,CXCL8,1.822,0.0037199
ENSG00000138755,CXCL9,1.359,0.020283
ENSG00000163464,CXCR1,1.75,0.39496
ENSG00000180871,CXCR2,1.154,0.24489
ENSG00000121966,CXCR4,0.514,0.96908
ENSG00000160683,CXCR5,1.29,0.17949
ENSG00000172215,CXCR6,1.476,0.013583
ENSG00000154832,CXXC1,0.37,1.0
ENSG00000168772,CXXC4,0.496,0.96824
ENSG00000171604,CXXC5,0.367,0.99554
ENSG00000008283,CYB561,0.707,0.20708
ENSG00000162144,CYB561A3,0.956,0.00046255
ENSG00000174151,CYB561D1,1.186,7.3393e-05
ENSG00000114395,CYB561D2,1.135,5.7734e-05
ENSG00000166347,CYB5A,1.198,0.038003
ENSG00000103018,CYB5B,1.092,0.0095451
ENSG00000182224,CYB5D1,1.58,3.4215e-12
ENSG00000167740,CYB5D2,1.337,6.2815e-09
ENSG00000159348,CYB5R1,1.204,7.5507e-10
ENSG00000166394,CYB5R2,1.471,2.0043e-14
ENSG00000100243,CYB5R3,1.074,6.0512e-08
ENSG00000065615,CYB5R4,0.815,4.6444e-05
ENSG00000215883,CYB5RL,1.327,6.476e-13
ENSG00000051523,CYBA,1.726,2.5895e-10
ENSG00000178927,CYBC1,1.556,3.4921e-09
ENSG00000071967,CYBRD1,0.941,0.0018442
ENSG00000179091,CYC1,0.583,0.8463
ENSG00000172115,CYCS,0.335,0.97708
ENSG00000273749,CYFIP1,0.44,0.99995
ENSG00000055163,CYFIP2,0.274,1.0
ENSG00000161544,CYGB,1.057,0.00095233
ENSG00000187954,CYHR1,1.163,0.0060337
ENSG00000155833,CYLC2,1.608,1.4165e-08
ENSG00000083799,CYLD,0.325,1.0
ENSG00000140459,CYP11A1,0.698,0.00033079
ENSG00000160882,CYP11B1,0.923,2.9594e-08
ENSG00000179142,CYP11B2,1.008,1.3679e-10
ENSG00000148795,CYP17A1,1.249,1.9908e-07
ENSG00000137869,CYP19A1,0.793,0.016139
ENSG00000140465,CYP1A1,1.472,9.2763e-18
ENSG00000140505,CYP1A2,1.355,9.3016e-13
ENSG00000138061,CYP1B1,1.089,1.5114e-06
ENSG00000119004,CYP20A1,1.611,1.6548e-11
ENSG00000231852,CYP21A2,0.91,8.7239e-06
ENSG00000019186,CYP24A1,1.507,1.2314e-17
ENSG00000095596,CYP26A1,1.427,3.7151e-10
ENSG00000003137,CYP26B1,0.371,0.99987
ENSG00000187553,CYP26C1,1.815,5.7243e-20
ENSG00000135929,CYP27A1,1.039,1.9163e-15
ENSG00000111012,CYP27B1,1.1,9.3072e-14
ENSG00000186684,CYP27C1,0.95,5.2237e-08
ENSG00000197838,CYP2A13,0.99,2.0882e-08
ENSG00000255974,CYP2A6,0.879,3.1144e-06
ENSG00000198077,CYP2A7,1.158,1.835e-11
ENSG00000197408,CYP2B6,1.044,2.1839e-10
ENSG00000108242,CYP2C18,1.162,3.4212e-10
ENSG00000165841,CYP2C19,1.668,4.6472e-22
ENSG00000138115,CYP2C8,1.502,1.9472e-21
ENSG00000138109,CYP2C9,1.607,1.188e-20
ENSG00000100197,CYP2D6,1.706,8.0482e-23
ENSG00000130649,CYP2E1,0.914,1.2588e-07
ENSG00000197446,CYP2F1,1.155,1.8399e-10
ENSG00000134716,CYP2J2,1.061,4.5568e-12
ENSG00000186104,CYP2R1,1.113,2.5249e-12
ENSG00000167600,CYP2S1,0.993,1.0248e-08
ENSG00000155016,CYP2U1,0.98,4.9537e-08
ENSG00000073067,CYP2W1,1.835,1.9718e-23
ENSG00000146233,CYP39A1,1.094,1.756e-07
ENSG00000160868,CYP3A4,0.818,1.8249e-06
ENSG00000021461,CYP3A43,0.957,7.7522e-11
ENSG00000106258,CYP3A5,1.028,8.1599e-11
ENSG00000160870,CYP3A7,1.034,2.9484e-13
ENSG00000036530,CYP46A1,0.501,0.97685
ENSG00000187048,CYP4A11,1.119,2.9427e-16
ENSG00000162365,CYP4A22,1.068,1.0955e-13
ENSG00000142973,CYP4B1,1.016,9.9168e-13
ENSG00000171903,CYP4F11,1.469,2.637e-31
ENSG00000186204,CYP4F12,1.305,2.8220999999999997e-22
ENSG00000186115,CYP4F2,1.197,1.7755000000000002e-19
ENSG00000171954,CYP4F22,0.766,5.7941e-07
ENSG00000186529,CYP4F3,1.134,1.7887e-16
ENSG00000186526,CYP4F8,1.232,4.9943e-20
ENSG00000145476,CYP4V2,1.126,5.1146e-17
ENSG00000186377,CYP4X1,0.908,5.6579e-11
ENSG00000186160,CYP4Z1,1.035,2.0769e-09
ENSG00000001630,CYP51A1,1.156,1.8135e-10
ENSG00000167910,CYP7A1,0.82,4.0289e-05
ENSG00000172817,CYP7B1,0.889,2.4458e-06
ENSG00000180432,CYP8B1,1.865,0.088193
ENSG00000122783,CYREN,1.31,0.011794
ENSG00000197872,CYRIA,0.615,0.58986
ENSG00000205795,CYS1,1.86,0.0072056
ENSG00000152207,CYSLTR2,1.616,0.45268
ENSG00000197191,CYSRT1,1.892,0.00090319
ENSG00000120306,CYSTM1,0.657,0.79187
ENSG00000108669,CYTH1,0.414,0.9999
ENSG00000105443,CYTH2,0.597,0.12834
ENSG00000008256,CYTH3,0.551,0.82568
ENSG00000100055,CYTH4,0.516,0.94279
ENSG00000115165,CYTIP,0.897,6.361e-06
ENSG00000170891,CYTL1,1.776,6.3125e-08
ENSG00000166265,CYYR1,1.526,0.00018618
ENSG00000162384,CZIB,1.244,9.3301e-09
ENSG00000180902,D2HGDH,0.909,4.6247e-07
ENSG00000100592,DAAM1,0.509,0.53941
ENSG00000146122,DAAM2,0.488,0.97715
ENSG00000173406,DAB1,0.407,0.99978
ENSG00000153071,DAB2,0.479,0.99346
ENSG00000276644,DACH1,0.371,0.99997
ENSG00000165617,DACT1,0.703,0.16566
ENSG00000164488,DACT2,1.469,4.6712e-05
ENSG00000197380,DACT3,0.703,0.65123
ENSG00000129562,DAD1,0.958,0.29025
ENSG00000173402,DAG1,0.298,1.0
ENSG00000134780,DAGLA,0.305,1.0
ENSG00000164535,DAGLB,1.121,6.297399999999999e-21
ENSG00000178149,DALRD3,1.126,1.0027e-14
ENSG00000179284,DAND5,1.521,0.0010181
ENSG00000110887,DAO,1.222,7.8742e-15
ENSG00000182346,DAOA,1.457,2.1803e-05
ENSG00000112977,DAP,1.289,0.0062249
ENSG00000132676,DAP3,0.706,0.00081756
ENSG00000196730,DAPK1,0.383,1.0
ENSG00000167657,DAPK3,1.182,7.5695e-05
ENSG00000163331,DAPL1,1.834,0.0084161
ENSG00000070190,DAPP1,0.905,0.0051196
ENSG00000115866,DARS1,1.023,4.0557e-06
ENSG00000117593,DARS2,0.923,8.0697e-13
ENSG00000123977,DAW1,1.133,7.0842e-12
ENSG00000204209,DAXX,0.524,0.89136
ENSG00000071626,DAZAP1,0.236,1.0
ENSG00000183283,DAZAP2,0.457,0.98344
ENSG00000092345,DAZL,0.2,0.99995
ENSG00000006634,DBF4,0.475,0.99487
ENSG00000161692,DBF4B,1.003,7.9164e-11
ENSG00000123454,DBH,0.936,9.4704e-13
ENSG00000155368,DBI,1.75,0.00090046
ENSG00000113758,DBN1,0.347,1.0
ENSG00000003249,DBNDD1,1.46,0.00011312
ENSG00000244274,DBNDD2,1.061,0.022114
ENSG00000136279,DBNL,0.782,8.1636e-07
ENSG00000105516,DBP,1.043,0.0010905
ENSG00000138231,DBR1,0.841,6.9606e-05
ENSG00000137992,DBT,1.255,3.6458e-09
ENSG00000109851,DBX1,0.98,0.003847
ENSG00000185610,DBX2,1.61,1.4229e-06
ENSG00000145041,DCAF1,0.18,1.0
ENSG00000122741,DCAF10,0.664,0.062191
ENSG00000100897,DCAF11,0.727,5.3692e-08
ENSG00000198876,DCAF12,0.698,0.00049334
ENSG00000164934,DCAF13,0.848,5.8162e-05
ENSG00000132017,DCAF15,0.502,0.96917
ENSG00000163257,DCAF16,0.985,0.006633
ENSG00000115827,DCAF17,0.855,3.4768e-07
ENSG00000119599,DCAF4,0.787,8.8706e-08
ENSG00000182308,DCAF4L1,0.295,0.99995
ENSG00000176566,DCAF4L2,1.096,6.8757e-07
ENSG00000139990,DCAF5,0.191,1.0
ENSG00000143164,DCAF6,0.567,0.057853
ENSG00000136485,DCAF7,0.235,1.0
ENSG00000132716,DCAF8,0.466,0.99707
ENSG00000172992,DCAKD,1.164,4.3393e-05
ENSG00000251380,DCANP1,1.944,0.10345
ENSG00000164465,DCBLD1,0.942,4.0017e-13
ENSG00000057019,DCBLD2,0.808,3.7024e-11
ENSG00000187323,DCC,0.414,1.0
ENSG00000161634,DCD,1.809,4.6333e-08
ENSG00000170959,DCDC1,1.093,5.5849e-41
ENSG00000146038,DCDC2,1.062,1.1753e-09
ENSG00000222046,DCDC2B,1.383,1.0159e-15
ENSG00000214866,DCDC2C,1.498,1.4488e-17
ENSG00000166341,DCHS1,0.491,0.33407
ENSG00000197410,DCHS2,0.909,2.1902e-36
ENSG00000156136,DCK,1.031,0.0043339
ENSG00000133083,DCLK1,0.31,1.0
ENSG00000170390,DCLK2,0.525,0.84481
ENSG00000163673,DCLK3,0.947,1.0261e-07
ENSG00000198924,DCLRE1A,0.856,1.9549e-15
ENSG00000118655,DCLRE1B,0.545,0.94257
ENSG00000152457,DCLRE1C,0.866,8.1784e-08
ENSG00000011465,DCN,0.789,0.1405
ENSG00000272886,DCP1A,0.414,0.99945
ENSG00000151065,DCP1B,0.943,1.7415e-11
ENSG00000172795,DCP2,0.793,6.8123e-06
ENSG00000110063,DCPS,1.0,2.2711e-07
ENSG00000163357,DCST1,1.032,6.0631e-23
ENSG00000163354,DCST2,0.941,5.519e-17
ENSG00000164935,DCSTAMP,1.003,7.9894e-07
ENSG00000080166,DCT,1.101,1.8443e-13
ENSG00000129187,DCTD,1.924,2.1187e-07
ENSG00000204843,DCTN1,0.448,0.99981
ENSG00000175203,DCTN2,0.54,0.87043
ENSG00000137100,DCTN3,1.176,5.2145e-08
ENSG00000132912,DCTN4,0.549,0.87124
ENSG00000166847,DCTN5,0.899,0.027144
ENSG00000104671,DCTN6,0.575,0.91235
ENSG00000179958,DCTPP1,1.458,0.0001147
ENSG00000043093,DCUN1D1,0.529,0.94156
ENSG00000150401,DCUN1D2,1.357,6.0664e-08
ENSG00000188215,DCUN1D3,0.46,0.99174
ENSG00000109184,DCUN1D4,0.787,0.011443
ENSG00000137692,DCUN1D5,0.443,0.98748
ENSG00000169738,DCXR,1.362,3.6267e-10
ENSG00000130311,DDA1,0.455,0.98425
ENSG00000153904,DDAH1,1.137,0.00046259
ENSG00000213722,DDAH2,0.554,0.92407
ENSG00000167986,DDB1,0.195,1.0
ENSG00000134574,DDB2,0.719,0.00014594
ENSG00000132437,DDC,0.922,7.7907e-10
ENSG00000100523,DDHD1,0.642,4.5078e-05
ENSG00000085788,DDHD2,0.758,1.2846e-06
ENSG00000170967,DDI1,1.337,4.7905e-05
ENSG00000197312,DDI2,0.223,1.0
ENSG00000165490,DDIAS,1.118,0.097506
ENSG00000175197,DDIT3,1.188,0.00014889
ENSG00000168209,DDIT4,1.475,1.0999e-07
ENSG00000145358,DDIT4L,1.266,0.00017081
ENSG00000181418,DDN,1.166,0.043647
ENSG00000203797,DDO,1.282,3.2145e-06
ENSG00000244038,DDOST,0.747,0.0007799
ENSG00000204580,DDR1,0.808,1.6272e-13
ENSG00000162733,DDR2,0.375,1.0
ENSG00000198171,DDRGK1,1.213,1.2333e-12
ENSG00000099977,DDT,1.926,0.0098964
ENSG00000099974,DDTL,1.832,0.20229
ENSG00000079785,DDX1,0.33,0.99999
ENSG00000178105,DDX10,0.86,9.2842e-15
ENSG00000013573,DDX11,0.781,4.4735e-15
ENSG00000100201,DDX17,0.252,1.0
ENSG00000088205,DDX18,0.496,0.97984
ENSG00000168872,DDX19A,0.36,0.99997
ENSG00000157349,DDX19B,0.635,0.035137
ENSG00000064703,DDX20,0.965,5.0886e-16
ENSG00000165732,DDX21,0.29,1.0
ENSG00000174243,DDX23,0.412,1.0
ENSG00000089737,DDX24,0.521,0.86568
ENSG00000109832,DDX25,1.348,1.6395e-26
ENSG00000124228,DDX27,0.528,0.28736
ENSG00000182810,DDX28,1.261,7.4481e-09
ENSG00000125485,DDX31,0.902,2.8108e-17
ENSG00000123136,DDX39A,0.455,0.99756
ENSG00000198563,DDX39B,0.219,1.0
ENSG00000152670,DDX4,0.34,1.0
ENSG00000183258,DDX41,0.768,8.2138e-10
ENSG00000198231,DDX42,0.297,1.0
ENSG00000080007,DDX43,0.787,3.0158e-06
ENSG00000145833,DDX46,0.292,1.0
ENSG00000213782,DDX47,1.312,1.1632e-14
ENSG00000105671,DDX49,1.194,1.3294e-16
ENSG00000108654,DDX5,0.177,1.0
ENSG00000107625,DDX50,0.778,2.2702e-11
ENSG00000185163,DDX51,1.265,2.9904e-26
ENSG00000278053,DDX52,0.889,5.6418e-12
ENSG00000123064,DDX54,0.821,4.8112e-15
ENSG00000111364,DDX55,1.009,6.845e-16
ENSG00000136271,DDX56,0.905,3.439e-11
ENSG00000107201,DDX58,0.985,3.6576e-20
ENSG00000118197,DDX59,0.864,2.7973e-08
ENSG00000110367,DDX6,0.128,1.0
ENSG00000137628,DDX60,0.857,4.927e-27
ENSG00000181381,DDX60L,1.037,1.1206000000000001e-35
ENSG00000177030,DEAF1,1.18,1.6906e-18
ENSG00000104325,DECR1,1.566,1.1438e-14
ENSG00000242612,DECR2,1.731,8.6009e-15
ENSG00000158796,DEDD,0.255,0.99998
ENSG00000160570,DEDD2,1.12,1.6689e-05
ENSG00000023892,DEF6,0.61,0.0063107
ENSG00000140995,DEF8,0.928,1.1796e-09
ENSG00000239839,DEFA3,0.74,0.7768
ENSG00000164821,DEFA4,1.954,4.4419e-05
ENSG00000164816,DEFA5,1.879,6.0032e-05
ENSG00000164822,DEFA6,1.911,0.0047197
ENSG00000164825,DEFB1,1.969,2.2418e-05
ENSG00000176782,DEFB104A,,
ENSG00000186562,DEFB105A,1.566,0.471
ENSG00000184276,DEFB108B,1.849,0.19134
ENSG00000203970,DEFB110,1.95,0.00013583
ENSG00000180872,DEFB112,1.955,0.00084167
ENSG00000214642,DEFB113,1.962,0.0047609
ENSG00000177684,DEFB114,1.841,0.19651
ENSG00000215547,DEFB115,1.486,0.0059575
ENSG00000215545,DEFB116,1.91,0.0047817
ENSG00000131068,DEFB118,1.864,0.039771
ENSG00000180483,DEFB119,1.774,0.011168
ENSG00000204548,DEFB121,1.956,0.00082182
ENSG00000180424,DEFB123,1.718,0.031485
ENSG00000180383,DEFB124,0.833,0.73231
ENSG00000178591,DEFB125,1.526,0.33885
ENSG00000125788,DEFB126,1.696,0.27031
ENSG00000088782,DEFB127,1.702,0.14654
ENSG00000185982,DEFB128,1.595,0.31186
ENSG00000125903,DEFB129,1.476,0.22052
ENSG00000186146,DEFB131A,1.909,0.028944
ENSG00000225805,DEFB131B,1.797,0.053662
ENSG00000186458,DEFB132,1.947,0.0027261
ENSG00000205883,DEFB135,1.954,2.6224e-07
ENSG00000205884,DEFB136,1.968,0.00018577
ENSG00000171711,DEFB4A,1.85,0.33189
ENSG00000143753,DEGS1,1.051,3.8147e-05
ENSG00000168350,DEGS2,1.125,6.4136e-05
ENSG00000124795,DEK,0.768,0.002755
ENSG00000081791,DELE1,1.179,9.4373e-17
ENSG00000119979,DENND10,1.082,0.00075229
ENSG00000257093,DENND11,1.049,6.1094e-09
ENSG00000119522,DENND1A,0.593,0.00019933
ENSG00000213047,DENND1B,0.798,5.771e-06
ENSG00000205744,DENND1C,1.023,1.6321e-18
ENSG00000146966,DENND2A,0.632,4.0359e-06
ENSG00000166444,DENND2B,0.373,1.0
ENSG00000175984,DENND2C,0.742,1.7878e-11
ENSG00000162777,DENND2D,0.785,2.6249e-07
ENSG00000105339,DENND3,0.805,1.6001e-16
ENSG00000174485,DENND4A,0.443,0.99992
ENSG00000198837,DENND4B,0.527,0.0054079
ENSG00000137145,DENND4C,0.59,1.9494e-09
ENSG00000184014,DENND5A,0.574,0.00023707
ENSG00000170456,DENND5B,0.351,1.0
ENSG00000174839,DENND6A,0.708,4.2422e-05
ENSG00000205593,DENND6B,1.212,3.3262000000000003e-25
ENSG00000139726,DENR,0.57,0.9167
ENSG00000024526,DEPDC1,0.931,2.5988e-11
ENSG00000035499,DEPDC1B,0.959,7.3204e-11
ENSG00000166153,DEPDC4,1.415,2.1012e-14
ENSG00000100150,DEPDC5,0.403,1.0
ENSG00000121690,DEPDC7,0.986,3.2551e-09
ENSG00000165507,DEPP1,1.774,0.38207
ENSG00000155792,DEPTOR,1.243,2.8273e-13
ENSG00000023697,DERA,0.658,0.34069
ENSG00000136986,DERL1,0.737,0.0090634
ENSG00000072849,DERL2,0.801,0.33268
ENSG00000099958,DERL3,1.414,3.4176e-08
ENSG00000286140,DERPC,1.839,0.34113
ENSG00000175084,DES,0.81,2.4033e-06
ENSG00000100418,DESI1,1.118,3.4513e-05
ENSG00000121644,DESI2,0.811,0.58812
ENSG00000140543,DET1,0.692,0.0065174
ENSG00000165325,DEUP1,1.08,9.6822e-11
ENSG00000182108,DEXI,1.823,0.105
ENSG00000160049,DFFA,0.784,0.0077183
ENSG00000169598,DFFB,1.143,4.4922e-09
ENSG00000185000,DGAT1,1.055,3.8462e-18
ENSG00000062282,DGAT2,0.93,2.4276e-08
ENSG00000070413,DGCR2,0.686,0.0037203
ENSG00000128185,DGCR6L,1.119,2.4374e-07
ENSG00000128191,DGCR8,0.27,1.0
ENSG00000065357,DGKA,0.419,0.99999
ENSG00000136267,DGKB,0.755,0.00015842
ENSG00000077044,DGKD,0.547,0.00050459
ENSG00000153933,DGKE,0.995,1.2614e-13
ENSG00000058866,DGKG,0.915,3.4251e-16
ENSG00000102780,DGKH,0.689,1.358e-12
ENSG00000157680,DGKI,0.428,0.99997
ENSG00000145214,DGKQ,1.294,7.7468e-36
ENSG00000133943,DGLUCY,1.215,2.1198000000000002e-19
ENSG00000114956,DGUOK,1.115,6.2222e-08
ENSG00000116133,DHCR24,0.597,0.048572
ENSG00000172893,DHCR7,1.087,1.1484e-12
ENSG00000117682,DHDDS,0.536,0.90959
ENSG00000104808,DHDH,1.275,5.4539e-10
ENSG00000228716,DHFR,0.994,0.060812
ENSG00000178700,DHFR2,1.32,0.0025394
ENSG00000139549,DHH,0.999,0.0002665
ENSG00000102967,DHODH,1.034,1.6102e-08
ENSG00000095059,DHPS,0.824,3.6337e-05
ENSG00000157379,DHRS1,1.202,7.465e-12
ENSG00000278535,DHRS11,0.907,0.0002989
ENSG00000102796,DHRS12,1.239,1.0309e-07
ENSG00000167536,DHRS13,1.894,4.1944e-13
ENSG00000100867,DHRS2,1.4,8.9919e-11
ENSG00000162496,DHRS3,0.79,0.017117
ENSG00000157326,DHRS4,1.043,1.1154e-05
ENSG00000187630,DHRS4L2,1.306,1.055e-07
ENSG00000100612,DHRS7,1.292,1.5411e-11
ENSG00000109016,DHRS7B,1.179,1.051e-07
ENSG00000184544,DHRS7C,1.297,8.9446e-10
ENSG00000073737,DHRS9,0.951,0.00015085
ENSG00000181192,DHTKD1,0.864,2.3646e-15
ENSG00000109606,DHX15,0.156,1.0
ENSG00000204560,DHX16,0.716,1.0486e-14
ENSG00000067248,DHX29,0.578,0.00027926
ENSG00000132153,DHX30,0.08,1.0
ENSG00000089876,DHX32,0.919,2.2925e-14
ENSG00000005100,DHX33,0.743,3.7704e-07
ENSG00000134815,DHX34,1.047,1.2787e-29
ENSG00000101452,DHX35,1.008,1.6281999999999998e-21
ENSG00000174953,DHX36,0.401,1.0
ENSG00000150990,DHX37,0.518,0.19775
ENSG00000140829,DHX38,0.752,2.7522e-20
ENSG00000108406,DHX40,0.569,0.27695
ENSG00000163214,DHX57,0.742,3.0238e-17
ENSG00000108771,DHX58,0.958,8.883e-15
ENSG00000067596,DHX8,0.554,0.00071142
ENSG00000135829,DHX9,0.263,1.0
ENSG00000184047,DIABLO,1.245,3.907e-10
ENSG00000131504,DIAPH1,0.367,1.0
ENSG00000139734,DIAPH3,0.889,5.867299999999999e-21
ENSG00000100697,DICER1,0.275,1.0
ENSG00000101191,DIDO1,0.235,1.0
ENSG00000086189,DIMT1,1.113,3.6471e-09
ENSG00000211452,DIO1,0.924,0.00040861
ENSG00000211448,DIO2,1.286,1.405e-06
ENSG00000160305,DIP2A,0.617,1.5943e-09
ENSG00000066084,DIP2B,0.448,0.9998
ENSG00000151240,DIP2C,0.235,1.0
ENSG00000154511,DIPK1A,1.244,2.122e-07
ENSG00000165716,DIPK1B,1.215,2.7168e-05
ENSG00000187773,DIPK1C,1.882,9.3948e-17
ENSG00000181744,DIPK2A,1.004,7.8662e-07
ENSG00000176490,DIRAS1,0.907,0.35054
ENSG00000165023,DIRAS2,0.782,0.4637
ENSG00000162595,DIRAS3,1.84,0.34042
ENSG00000083520,DIS3,1.076,3.6179000000000004e-29
ENSG00000166938,DIS3L,0.964,6.3123000000000005e-27
ENSG00000144535,DIS3L2,0.468,0.99711
ENSG00000162946,DISC1,0.893,5.9742e-15
ENSG00000154309,DISP1,1.028,1.3426e-07
ENSG00000140323,DISP2,0.813,1.0978e-12
ENSG00000204624,DISP3,0.886,1.0615e-25
ENSG00000150764,DIXDC1,0.783,6.036e-12
ENSG00000107984,DKK1,1.101,2.0669e-05
ENSG00000155011,DKK2,0.621,0.61166
ENSG00000050165,DKK3,0.955,1.9559e-06
ENSG00000104371,DKK4,1.636,2.8845e-08
ENSG00000104901,DKKL1,1.017,0.0048961
ENSG00000150768,DLAT,0.759,3.1812e-06
ENSG00000164741,DLC1,0.474,0.98756
ENSG00000091140,DLD,0.727,0.00025663
ENSG00000008226,DLEC1,0.813,3.5457e-34
ENSG00000186047,DLEU7,1.902,4.1442e-08
ENSG00000075711,DLG1,0.491,0.98737
ENSG00000150672,DLG2,0.444,0.99976
ENSG00000132535,DLG4,0.151,1.0
ENSG00000151208,DLG5,0.333,1.0
ENSG00000170579,DLGAP1,0.224,1.0
ENSG00000198010,DLGAP2,0.425,0.99993
ENSG00000116544,DLGAP3,0.367,1.0
ENSG00000080845,DLGAP4,0.331,1.0
ENSG00000126787,DLGAP5,1.112,4.2927e-23
ENSG00000185559,DLK1,0.461,0.9948
ENSG00000171462,DLK2,0.526,0.95994
ENSG00000198719,DLL1,0.236,1.0
ENSG00000090932,DLL3,1.512,3.0199e-20
ENSG00000128917,DLL4,0.197,1.0
ENSG00000119689,DLST,0.489,0.989
ENSG00000144355,DLX1,0.546,0.93873
ENSG00000115844,DLX2,0.529,0.95772
ENSG00000064195,DLX3,0.559,0.90732
ENSG00000108813,DLX4,1.056,0.00049846
ENSG00000105880,DLX5,0.498,0.98115
ENSG00000006377,DLX6,0.379,0.99841
ENSG00000137038,DMAC1,1.842,1.237e-05
ENSG00000105341,DMAC2,1.319,9.7359e-12
ENSG00000125375,DMAC2L,1.315,4.8046e-07
ENSG00000178028,DMAP1,0.691,0.0014506
ENSG00000187908,DMBT1,0.904,1e-51
ENSG00000197587,DMBX1,0.407,0.99892
ENSG00000100206,DMC1,0.99,4.5409e-05
ENSG00000132837,DMGDH,0.942,6.2724999999999994e-21
ENSG00000161249,DMKN,1.044,4.9473e-17
ENSG00000152592,DMP1,1.209,0.0022589
ENSG00000104936,DMPK,0.67,0.00053027
ENSG00000137090,DMRT1,0.432,0.99733
ENSG00000173253,DMRT2,1.279,1.9527e-11
ENSG00000064218,DMRT3,1.273,5.6159e-10
ENSG00000176399,DMRTA1,1.279,3.7271e-12
ENSG00000142700,DMRTA2,1.236,0.0080797
ENSG00000143006,DMRTB1,0.716,0.24115
ENSG00000142025,DMRTC2,0.521,0.95952
ENSG00000135164,DMTF1,0.539,0.72035
ENSG00000158856,DMTN,0.695,0.00082996
ENSG00000185800,DMWD,0.65,0.069449
ENSG00000172869,DMXL1,0.359,1.0
ENSG00000104093,DMXL2,0.36,1.0
ENSG00000138346,DNA2,1.115,6.8618e-27
ENSG00000154099,DNAAF1,1.135,3.4027e-21
ENSG00000243667,DNAAF10,0.991,5.1851e-07
ENSG00000129295,DNAAF11,1.018,1.6371e-07
ENSG00000165506,DNAAF2,1.811,1.8693e-27
ENSG00000167646,DNAAF3,1.139,6.1143e-12
ENSG00000256061,DNAAF4,1.018,4.0683e-10
ENSG00000164818,DNAAF5,1.12,3.0536e-20
ENSG00000166246,DNAAF8,1.456,1.2498e-22
ENSG00000088854,DNAAF9,0.752,0.00067662
ENSG00000114841,DNAH1,0.759,5.1879e-73
ENSG00000197653,DNAH10,0.763,8.488000000000001e-78
ENSG00000105877,DNAH11,0.912,1.1451e-114
ENSG00000174844,DNAH12,0.827,9.1992e-63
ENSG00000185842,DNAH14,0.969,4.643399999999999e-102
ENSG00000187775,DNAH17,0.859,1.7826e-96
ENSG00000183914,DNAH2,0.655,6.6977000000000005e-56
ENSG00000039139,DNAH5,0.764,8.829399999999999e-79
ENSG00000115423,DNAH6,0.75,1.3689e-56
ENSG00000118997,DNAH7,0.961,2.9811999999999995e-102
ENSG00000124721,DNAH8,0.692,1.3946e-41
ENSG00000007174,DNAH9,0.775,6.7994e-74
ENSG00000122735,DNAI1,0.854,7.0296e-16
ENSG00000171595,DNAI2,0.966,9.4569e-16
ENSG00000162643,DNAI3,0.879,4.5727e-18
ENSG00000152763,DNAI4,0.862,2.6675e-14
ENSG00000118307,DNAI7,1.282,2.8353e-13
ENSG00000086061,DNAJA1,0.772,0.0015757
ENSG00000069345,DNAJA2,0.258,1.0
ENSG00000103423,DNAJA3,0.737,0.0001807
ENSG00000140403,DNAJA4,1.024,7.4782e-08
ENSG00000132002,DNAJB1,0.953,0.0015878
ENSG00000090520,DNAJB11,0.933,0.00011029
ENSG00000148719,DNAJB12,0.509,0.97302
ENSG00000187726,DNAJB13,0.9,0.00019212
ENSG00000164031,DNAJB14,0.64,0.094879
ENSG00000135924,DNAJB2,0.836,0.00022079
ENSG00000162616,DNAJB4,0.617,0.68111
ENSG00000137094,DNAJB5,0.605,0.65152
ENSG00000105993,DNAJB6,0.92,0.00077061
ENSG00000172404,DNAJB7,1.85,0.042838
ENSG00000179407,DNAJB8,1.786,0.37536
ENSG00000128590,DNAJB9,0.964,0.0045376
ENSG00000136770,DNAJC1,0.961,3.1837e-09
ENSG00000077232,DNAJC10,1.076,1.0183e-14
ENSG00000007923,DNAJC11,0.282,1.0
ENSG00000108176,DNAJC12,1.193,8.241e-07
