gene_symbol,ensembl_id,is_surface_protein,has_transmembrane_domain,has_extracellular_domain,extracellular_length,is_cspa_confirmed,is_surfy_predicted,is_druggable,druggable_pathway,in_gwt_top15_shortlist
CFD,ENSG00000197766,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;PROTEASE,False
CFP,ENSG00000126759,False,False,False,,False,False,True,CELL SURFACE;DRUGGABLE GENOME;ENZYME,False
CGREF1,ENSG00000138028,False,False,False,,False,False,True,DRUGGABLE GENOME;TUMOR SUPPRESSOR,False
CGRRF1,ENSG00000100532,False,False,False,0.0,False,False,False,,False
CH25H,ENSG00000138135,True,True,False,0.0,False,False,False,,False
CHD1,ENSG00000153922,False,False,False,,False,False,False,,False
CHD1L,ENSG00000131778,False,False,False,,False,False,False,,False
CHD2,ENSG00000173575,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;ENZYME,False
CHD3,ENSG00000170004,False,False,False,,False,False,False,,False
CHD4,ENSG00000111642,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;ENZYME,False
CHD6,ENSG00000124177,False,False,False,,False,False,False,,False
CHD7,ENSG00000171316,False,False,False,,False,False,False,,False
CHD8,ENSG00000100888,False,False,False,,False,False,False,,False
CHD9,ENSG00000177200,False,False,False,,False,False,False,,False
CHDH,ENSG00000016391,False,False,False,,False,False,False,,False
CHEK2,ENSG00000183765,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR,False
CHI3L2,ENSG00000064886,False,False,False,,False,False,True,DRUGGABLE GENOME,False
CHIC1,ENSG00000204116,False,False,False,0.0,False,False,False,,False
CHIC2,ENSG00000109220,False,False,False,,False,False,True,CLINICALLY ACTIONABLE,False
CHID1,ENSG00000177830,False,False,False,,False,False,True,DRUGGABLE GENOME,False
CHIT1,ENSG00000133063,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
CHKA,ENSG00000110721,False,False,False,,False,False,False,,False
CHKB,ENSG00000100288,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE,False
CHM,ENSG00000188419,False,False,False,,False,False,False,,False
CHML,ENSG00000203668,True,True,False,0.0,False,False,False,,False
CHMP1A,ENSG00000131165,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;NEUTRAL ZINC METALLOPEPTIDASE,False
CHN1,ENSG00000128656,False,False,False,,False,False,True,CLINICALLY ACTIONABLE,False
CHPF,ENSG00000123989,False,False,False,0.0,False,False,False,,False
CHPF2,ENSG00000033100,False,False,False,0.0,True,False,False,,False
CHPT1,ENSG00000111666,True,True,False,0.0,False,True,False,,False
CHRM4,ENSG00000180720,True,True,True,84.0,False,True,True,DRUGGABLE GENOME;G PROTEIN COUPLED RECEPTOR,False
CHRNA1,ENSG00000138435,True,True,True,232.0,False,True,True,CELL SURFACE;DRUGGABLE GENOME;ION CHANNEL,False
CHRNA10,ENSG00000129749,True,True,True,213.0,False,True,True,DRUGGABLE GENOME;ION CHANNEL,False
CHRNA5,ENSG00000169684,True,True,True,249.0,False,True,True,DRUGGABLE GENOME;ION CHANNEL,False
CHRNA6,ENSG00000147434,True,True,True,214.0,False,True,True,DRUGGABLE GENOME;ION CHANNEL,False
CHRNB1,ENSG00000170175,True,True,True,221.0,False,True,True,DRUGGABLE GENOME;ION CHANNEL;TRANSPORTER,False
CHRNE,ENSG00000108556,True,True,True,247.0,False,True,True,DRUGGABLE GENOME;ION CHANNEL;TRANSPORTER,False
CHST10,ENSG00000115526,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
CHST11,ENSG00000171310,False,False,False,0.0,True,False,True,DRUGGABLE GENOME;ENZYME,False
CHST12,ENSG00000136213,False,False,False,0.0,True,False,True,DRUGGABLE GENOME,False
CHST14,ENSG00000169105,False,False,False,0.0,False,False,False,,False
CHST15,ENSG00000182022,False,False,False,0.0,False,False,False,,False
CHST2,ENSG00000175040,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
CHST7,ENSG00000147119,False,False,False,0.0,True,False,True,DRUGGABLE GENOME;ENZYME,False
CHSY1,ENSG00000131873,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
CHTF18,ENSG00000127586,False,False,False,,False,False,False,,False
CHUK,ENSG00000213341,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR,False
CIB1,ENSG00000185043,False,False,False,,False,False,False,,False
CIITA,ENSG00000179583,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;ENZYME;KINASE;TRANSCRIPTION FACTOR,False
CIP2A,ENSG00000163507,False,False,False,,False,False,False,,False
CISD1,ENSG00000122873,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
CISD2,ENSG00000145354,False,False,False,0.0,False,False,False,,False
CIT,ENSG00000122966,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
CKAP4,ENSG00000136026,True,True,True,475.0,False,False,False,,False
CKB,ENSG00000166165,False,False,False,,False,False,False,,False
CKLF-CMTM1,ENSG00000254788,True,True,False,0.0,False,False,False,,False
CLASP1,ENSG00000074054,False,False,False,,False,False,False,,False
CLASP2,ENSG00000163539,False,False,False,,False,False,False,,False
CLASRP,ENSG00000104859,False,False,False,,False,False,False,,False
CLCC1,ENSG00000121940,True,True,False,0.0,False,False,False,,False
CLCF1,ENSG00000175505,False,False,False,,False,False,True,DRUGGABLE GENOME;GROWTH FACTOR,False
CLCN2,ENSG00000114859,True,True,False,0.0,True,False,True,DRUGGABLE GENOME;ION CHANNEL,False
CLCN3,ENSG00000109572,True,True,False,0.0,False,False,True,CELL SURFACE;DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE;ION CHANNEL;KINASE;TRANSPORTER,False
CLCN5,ENSG00000171365,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;ION CHANNEL;TRANSPORTER,False
CLCN6,ENSG00000011021,True,True,False,0.0,True,False,True,DRUGGABLE GENOME;ION CHANNEL,False
CLCN7,ENSG00000103249,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;ION CHANNEL;TRANSPORTER,False
CLDN1,ENSG00000163347,True,True,True,80.0,False,True,False,,False
CLDN15,ENSG00000106404,True,True,True,69.0,False,True,False,,False
CLDN20,ENSG00000171217,True,True,True,74.0,False,True,False,,False
CLDN3,ENSG00000165215,True,True,True,74.0,False,True,False,,False
CLDN4,ENSG00000189143,True,True,True,75.0,False,True,False,,False
CLDN5,ENSG00000184113,True,True,True,69.0,False,False,False,,False
CLDN7,ENSG00000181885,True,True,True,75.0,False,True,False,,False
CLDND1,ENSG00000080822,True,True,False,0.0,True,True,False,,False
CLDND2,ENSG00000160318,True,True,False,0.0,False,False,False,,False
CLEC12A,ENSG00000172322,True,True,True,201.0,True,True,False,,False
CLEC16A,ENSG00000038532,False,False,False,,False,False,False,,False
CLEC2B,ENSG00000110852,True,True,True,124.0,True,False,False,,False
CLEC2D,ENSG00000069493,True,True,True,132.0,True,True,False,,False
CLEC4E,ENSG00000166523,True,True,True,179.0,False,False,False,,False
CLEC7A,ENSG00000172243,True,True,True,182.0,False,True,False,,False
CLIC2,ENSG00000155962,False,False,False,0.0,False,False,False,,False
CLIP3,ENSG00000105270,False,False,False,,False,False,False,,False
CLIP4,ENSG00000115295,False,False,False,0.0,False,False,False,,False
CLK1,ENSG00000013441,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TYROSINE KINASE,False
CLK2,ENSG00000176444,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TYROSINE KINASE,False
CLK3,ENSG00000179335,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TYROSINE KINASE,False
CLK4,ENSG00000113240,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TYROSINE KINASE,False
CLMP,ENSG00000166250,True,True,True,217.0,False,True,False,,False
CLN3,ENSG00000188603,True,True,False,0.0,True,True,False,,False
CLN5,ENSG00000102805,False,False,False,0.0,True,False,False,,False
CLN6,ENSG00000128973,True,True,False,0.0,False,False,False,,False
CLN8,ENSG00000182372,True,True,False,0.0,False,False,False,,False
CLPB,ENSG00000162129,False,False,False,,False,False,False,,False
CLPP,ENSG00000125656,False,False,False,,False,False,False,,False
CLPTM1,ENSG00000104853,True,True,True,362.0,True,False,False,,False
CLPTM1L,ENSG00000049656,True,True,True,262.0,True,False,False,,False
CLSTN1,ENSG00000171603,True,True,True,831.0,False,True,True,CELL SURFACE;DRUGGABLE GENOME,False
CLSTN3,ENSG00000139182,True,True,True,828.0,False,True,False,,False
CLU,ENSG00000120885,False,False,False,,True,False,True,CELL SURFACE;DRUGGABLE GENOME,False
CLUH,ENSG00000132361,False,False,False,,False,False,False,,False
CLYBL,ENSG00000125246,False,False,False,0.0,False,False,False,,False
CMIP,ENSG00000153815,False,False,False,,False,False,False,,False
CMKLR1,ENSG00000174600,True,True,True,124.0,True,True,True,DRUGGABLE GENOME;G PROTEIN COUPLED RECEPTOR,False
CMSS1,ENSG00000184220,False,False,False,,False,False,False,,False
CMTM1,ENSG00000089505,True,True,False,0.0,False,False,False,,False
CMTM2,ENSG00000140932,True,True,False,0.0,False,False,False,,False
CMTM3,ENSG00000140931,True,True,False,0.0,False,False,False,,False
CMTM5,ENSG00000166091,True,True,False,0.0,False,False,False,,False
CMTM6,ENSG00000091317,True,True,True,14.0,False,False,False,,False
CMTM7,ENSG00000153551,True,True,False,0.0,False,False,False,,False
CMTM8,ENSG00000170293,True,True,False,0.0,False,False,False,,False
CMTR1,ENSG00000137200,False,False,False,,False,False,False,,False
CMTR2,ENSG00000180917,False,False,False,,False,False,False,,False
CNBD2,ENSG00000149646,False,False,False,,False,False,False,,False
CNDP2,ENSG00000133313,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;PROTEASE,False
CNEP1R1,ENSG00000205423,True,True,False,0.0,False,False,False,,False
CNIH1,ENSG00000100528,True,True,False,0.0,False,False,False,,False
CNIH2,ENSG00000174871,True,True,False,0.0,False,False,False,,False
CNIH4,ENSG00000143771,True,True,False,0.0,False,False,False,,False
CNKSR1,ENSG00000142675,False,False,False,,False,False,False,,False
CNKSR2,ENSG00000149970,False,False,False,,False,False,False,,False
CNN2,ENSG00000064666,False,False,False,,False,False,False,,False
CNNM2,ENSG00000148842,True,True,True,259.0,True,True,False,,False
CNNM3,ENSG00000168763,True,True,False,0.0,True,True,False,,False
CNNM4,ENSG00000158158,True,True,True,186.0,True,True,False,,False
CNOT10,ENSG00000182973,False,False,False,,False,False,False,,False
CNOT2,ENSG00000111596,False,False,False,,False,False,False,,False
CNOT9,ENSG00000144580,False,False,False,,False,False,False,,False
CNPPD1,ENSG00000115649,False,False,False,0.0,False,False,False,,False
CNPY3,ENSG00000137161,False,False,False,,False,False,False,,False
CNPY4,ENSG00000166997,False,False,False,,False,False,False,,False
CNST,ENSG00000162852,True,True,True,40.0,False,False,False,,False
CNTD1,ENSG00000176563,False,False,False,,False,False,False,,False
CNTNAP1,ENSG00000108797,True,True,True,1264.0,True,True,True,DRUGGABLE GENOME;FIBRINOGEN,False
CNTRL,ENSG00000119397,False,False,False,,False,False,True,CLINICALLY ACTIONABLE,False
COA1,ENSG00000106603,False,False,False,0.0,False,False,False,,False
COA3,ENSG00000183978,False,False,False,0.0,False,False,False,,False
COA8,ENSG00000256053,False,False,False,,False,False,False,,False
COASY,ENSG00000068120,False,False,False,,False,False,False,,False
COBLL1,ENSG00000082438,False,False,False,,False,False,False,,False
COG8,ENSG00000213380,False,False,False,,False,False,False,,False
COL11A2,ENSG00000204248,False,False,False,,False,False,True,DRUGGABLE GENOME,False
COL18A1,ENSG00000182871,False,False,False,,False,False,True,DRUGGABLE GENOME,False
COL1A1,ENSG00000108821,True,True,False,0.0,True,False,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME,False
COL22A1,ENSG00000169436,False,False,False,,False,False,True,DRUGGABLE GENOME,False
COL27A1,ENSG00000196739,False,False,False,,False,False,True,DRUGGABLE GENOME,False
COL4A1,ENSG00000187498,False,False,False,,False,False,True,DRUGGABLE GENOME,False
COL4A2,ENSG00000134871,False,False,False,,False,False,True,DRUGGABLE GENOME,False
COL5A2,ENSG00000204262,False,False,False,,True,False,True,DRUGGABLE GENOME,False
COL9A2,ENSG00000049089,False,False,False,,False,False,True,DRUGGABLE GENOME,False
COLQ,ENSG00000206561,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
COMMD3-BMI1,ENSG00000269897,False,False,False,,False,False,False,,False
COMMD4,ENSG00000140365,False,False,False,,False,False,False,,False
COMT,ENSG00000093010,True,True,True,245.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
COMTD1,ENSG00000165644,False,False,False,0.0,False,False,True,DRUGGABLE GENOME,False
COP1,ENSG00000143207,False,False,False,0.0,False,False,True,CLINICALLY ACTIONABLE;ENZYME,False
COPS4,ENSG00000138663,False,False,False,,False,False,False,,False
COPS7B,ENSG00000144524,False,False,False,,False,False,False,,False
COQ2,ENSG00000173085,True,True,False,0.0,False,False,False,,False
COQ3,ENSG00000132423,False,False,False,,False,False,False,,False
COQ4,ENSG00000167113,False,False,False,,False,False,False,,False
COQ5,ENSG00000110871,False,False,False,,False,False,False,,False
COQ6,ENSG00000119723,False,False,False,,False,False,True,DRUGGABLE GENOME,False
COQ7,ENSG00000167186,False,False,False,,False,False,False,,False
COQ8A,ENSG00000163050,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSPORTER,False
COQ8B,ENSG00000123815,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSPORTER,False
CORO1A,ENSG00000102879,False,False,False,,False,False,False,,False
CORO1B,ENSG00000172725,False,False,False,,False,False,False,,False
COX10,ENSG00000006695,True,True,False,0.0,False,False,False,,False
COX11,ENSG00000166260,False,False,False,0.0,False,False,False,,False
COX14,ENSG00000178449,False,False,False,0.0,False,False,False,,False
COX15,ENSG00000014919,True,True,False,0.0,False,False,False,,False
COX16,ENSG00000133983,False,False,False,0.0,False,False,False,,False
COX17,ENSG00000138495,False,False,False,,False,False,False,,False
COX18,ENSG00000163626,True,True,False,0.0,False,False,False,,False
COX20,ENSG00000203667,True,True,False,0.0,False,False,False,,False
COX4I1,ENSG00000131143,False,False,False,0.0,False,False,False,,False
COX6A1,ENSG00000111775,False,False,False,0.0,False,False,False,,False
COX6C,ENSG00000164919,False,False,False,0.0,False,False,True,CLINICALLY ACTIONABLE;ENZYME,False
COX7A2,ENSG00000112695,False,False,False,0.0,False,False,False,,False
COX7A2L,ENSG00000115944,False,False,False,0.0,False,False,False,,False
COX7B,ENSG00000131174,False,False,False,0.0,False,False,False,,False
COX7C,ENSG00000127184,False,False,False,0.0,False,False,False,,False
COX8A,ENSG00000176340,False,False,False,0.0,False,False,False,,False
CPA5,ENSG00000158525,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;PROTEASE,False
CPD,ENSG00000108582,True,True,True,1268.0,True,True,True,DRUGGABLE GENOME;ENZYME;PROTEASE,False
CPEB1,ENSG00000214575,False,False,False,,False,False,False,,False
CPLANE1,ENSG00000197603,True,True,False,0.0,False,False,False,,False
CPM,ENSG00000135678,False,False,False,0.0,True,True,True,CELL SURFACE;DRUGGABLE GENOME;ENZYME;PROTEASE,False
CPNE2,ENSG00000140848,False,False,False,,False,False,False,,False
CPNE5,ENSG00000124772,False,False,False,,False,False,False,,False
CPNE7,ENSG00000178773,False,False,False,,False,False,False,,False
CPOX,ENSG00000080819,False,False,False,0.0,False,False,False,,False
CPPED1,ENSG00000103381,False,False,False,,False,False,False,,False
CPQ,ENSG00000104324,False,False,False,,False,False,True,DRUGGABLE GENOME;PROTEASE,False
CPSF7,ENSG00000149532,False,False,False,,False,False,False,,False
CPT1A,ENSG00000110090,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
CPT1B,ENSG00000205560,True,True,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME,False
CPT2,ENSG00000157184,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
CPTP,ENSG00000224051,False,False,False,,False,False,False,,False
CPVL,ENSG00000106066,False,False,False,,True,False,False,,False
CR1,ENSG00000203710,True,True,True,1930.0,True,True,True,CELL SURFACE;DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE,False
CR2,ENSG00000117322,True,True,True,951.0,True,True,True,DRUGGABLE GENOME,False
CRAT,ENSG00000095321,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
CRB3,ENSG00000130545,True,True,True,33.0,False,True,False,,False
CREB1,ENSG00000118260,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;KINASE;TRANSCRIPTION FACTOR,False
CREB3,ENSG00000107175,False,False,False,0.0,False,False,False,,False
CREB3L1,ENSG00000157613,False,False,False,0.0,False,False,True,CLINICALLY ACTIONABLE;TRANSCRIPTION FACTOR,False
CREB3L2,ENSG00000182158,False,False,False,0.0,False,False,True,CLINICALLY ACTIONABLE;TRANSCRIPTION FACTOR,False
CREB3L3,ENSG00000060566,False,False,False,0.0,False,False,False,,False
CREB3L4,ENSG00000143578,False,False,False,0.0,False,False,False,,False
CREBBP,ENSG00000005339,False,False,False,,False,False,True,CLINICALLY ACTIONABLE;DRUG RESISTANCE;DRUGGABLE GENOME;ENZYME;TRANSCRIPTION FACTOR;TRANSCRIPTION FACTOR COMPLEX,False
CREG1,ENSG00000143162,False,False,False,,True,False,True,DRUGGABLE GENOME;TRANSCRIPTION FACTOR;TRANSCRIPTION FACTOR COMPLEX,False
CRELD1,ENSG00000163703,True,True,True,348.0,False,False,False,,False
CRIM1,ENSG00000150938,True,True,True,905.0,True,True,True,DRUGGABLE GENOME;PROTEASE INHIBITOR,False
CRISPLD2,ENSG00000103196,False,False,False,,False,False,True,DRUGGABLE GENOME,False
CRK,ENSG00000167193,False,False,False,,False,False,False,,False
CRLF2,ENSG00000205755,True,True,True,209.0,True,True,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE;TYROSINE KINASE,False
CRLS1,ENSG00000088766,True,True,False,0.0,False,False,False,,False
CROT,ENSG00000005469,False,False,False,,False,False,True,DRUGGABLE GENOME,False
CRTAM,ENSG00000109943,True,True,True,270.0,False,True,True,DRUGGABLE GENOME,False
CRTAP,ENSG00000170275,False,False,False,,True,False,True,DRUGGABLE GENOME,False
CRTC1,ENSG00000105662,False,False,False,,False,False,True,CLINICALLY ACTIONABLE,False
CRY2,ENSG00000121671,False,False,False,,False,False,True,DRUGGABLE GENOME;NUCLEAR HORMONE RECEPTOR;TRANSCRIPTION FACTOR,False
CRYAB,ENSG00000109846,False,False,False,,False,False,False,,False
CRYL1,ENSG00000165475,False,False,False,,False,False,False,,False
CRYZ,ENSG00000116791,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
CRYZL1,ENSG00000205758,False,False,False,,False,False,True,DRUGGABLE GENOME,False
CS,ENSG00000062485,False,False,False,0.0,False,False,False,,False
CSAD,ENSG00000139631,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME,False
CSF1,ENSG00000184371,False,False,False,0.0,True,True,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;GROWTH FACTOR,False
CSF1R,ENSG00000182578,True,True,True,498.0,False,True,True,CELL SURFACE;CLINICALLY ACTIONABLE;DRUGGABLE GENOME;KINASE;TYROSINE KINASE,False
CSF2RA,ENSG00000198223,True,True,True,298.0,True,True,True,DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE,False
CSF2RB,ENSG00000100368,True,True,True,427.0,True,True,True,DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE,False
CSF3R,ENSG00000119535,True,True,True,603.0,False,True,True,CLINICALLY ACTIONABLE;DRUGGABLE GENOME;EXTERNAL SIDE OF PLASMA MEMBRANE,False
CSGALNACT1,ENSG00000147408,False,False,False,0.0,False,False,False,,False
CSGALNACT2,ENSG00000169826,False,False,False,0.0,False,False,False,,False
CSH1,ENSG00000136488,False,False,False,,False,False,True,DRUGGABLE GENOME;GROWTH FACTOR;HORMONE ACTIVITY,False
CSK,ENSG00000103653,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;TYROSINE KINASE,False
CSMD1,ENSG00000183117,True,True,True,3461.0,False,True,False,,False
CSMD2,ENSG00000121904,True,True,True,3408.0,False,True,False,,False
CSNK1D,ENSG00000141551,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
CSNK1E,ENSG00000213923,True,True,False,0.0,False,False,True,DNA REPAIR;DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
CSNK1G1,ENSG00000169118,False,False,False,0.0,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
CSNK1G2,ENSG00000133275,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
CSNK1G3,ENSG00000151292,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE,False
CSNK2A1,ENSG00000101266,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR;TUMOR SUPPRESSOR,False
CSNK2A2,ENSG00000070770,False,False,False,,False,False,True,DRUGGABLE GENOME;ENZYME;KINASE;SERINE THREONINE KINASE;TRANSCRIPTION FACTOR,False
